CV.PD.ISA;GEO_Quota altimetrica inferiore
CV.PD.ISA;GEO_Quota altimetrica superiore
CV.PD.ISA;GEO_Altezza
CV.PD.ISA;IDE_Codice opera
CV.PD.ISA;IDE_Codice WBS
CV.PD.ISA;IDE_Gruppo anagrafica
CV.PD.ISA;IDE_ID Elemento
CV.PD.ISA;IDE_LOR
CV.PD.ISA;IDE_Uniclass
CV.PD.ISA;INF_Campata di appartenenza
CV.PD.ISA;INF_Numerazione struttura campata
CV.PD.ISA;INF_Impalcato di appartenenza
CV.PD.ISA;INF_Codice BMS
CV.PD.ISA;LOC_Carreggiata
CV.PD.ISA;LOC_Direzione
CV.PD.ISA;LOC_Progressiva finale
CV.PD.ISA;LOC_Progressiva iniziale
CV.PD.ISA;TEC_Documentazione tecnica
CV.PD.ISA;TEC_Tipologia apparecchi di appoggio
CV.PD.ISA;TEC_Tipologia dispositivo antisismico
CV.PI.ISA;ANA_Esecutore
CV.PI.ISA;ANA_Progettista
CV.PI.ISA;GEO_Altezza
CV.PI.ISA;GEO_Diametro
CV.PI.ISA;GEO_Larghezza
CV.PI.ISA;GEO_Lunghezza
CV.PI.ISA;GEO_Peso
CV.PI.ISA;GEO_Quota altimetrica inferiore
CV.PI.ISA;GEO_Quota altimetrica superiore
CV.PI.ISA;IDE_Codice opera
CV.PI.ISA;IDE_Codice WBS
CV.PI.ISA;IDE_Gruppo anagrafica
CV.PI.ISA;IDE_ID Elemento
CV.PI.ISA;IDE_LOR
CV.PI.ISA;IDE_Uniclass
CV.PI.ISA;LOC_Carreggiata
CV.PI.ISA;LOC_Direzione
CV.PI.ISA;LOC_Progressiva finale
CV.PI.ISA;LOC_Progressiva iniziale
CV.PI.ISA;TEC_Documentazione tecnica
CV.PI.ISA;TEC_Tipologia apparecchi di appoggio
CV.PI.ISA;TEC_Tipologia dispositivo antisismico
CV.SP.ISA;ANA_Esecutore
CV.SP.ISA;ANA_Progettista
CV.SP.ISA;GEO_Altezza
CV.SP.ISA;GEO_Diametro
CV.SP.ISA;GEO_Larghezza
CV.SP.ISA;GEO_Lunghezza
CV.SP.ISA;GEO_Peso
CV.SP.ISA;GEO_Quota altimetrica inferiore
CV.SP.ISA;GEO_Quota altimetrica superiore
CV.SP.ISA;IDE_Codice opera
CV.SP.ISA;IDE_Codice WBS
CV.SP.ISA;IDE_Gruppo anagrafica
CV.SP.ISA;IDE_ID Elemento
CV.SP.ISA;IDE_LOR
CV.SP.ISA;IDE_Uniclass
CV.SP.ISA;LOC_Carreggiata
CV.SP.ISA;LOC_Direzione
CV.SP.ISA;LOC_Progressiva finale
CV.SP.ISA;LOC_Progressiva iniziale
CV.SP.ISA;TEC_Documentazione tecnica
CV.SP.ISA;TEC_Tipologia apparecchi di appoggio
CV.SP.ISA;TEC_Tipologia dispositivo antisismico
CV.IA.LOR;ANA_Esecutore
CV.IA.LOR;ANA_Progettista
CV.IA.LOR;GEO_Altezza profilo
CV.IA.LOR;GEO_Larghezza profilo
CV.IA.LOR;GEO_Lunghezza profilo
CV.IA.LOR;GEO_Peso
CV.IA.LOR;IDE_Codice opera
CV.IA.LOR;IDE_Codice WBS
CV.IA.LOR;IDE_Gruppo anagrafica
CV.IA.LOR;IDE_ID Elemento
CV.IA.LOR;IDE_LOR
CV.IA.LOR;IDE_Uniclass
CV.IA.LOR;INF_Campata di appartenenza
CV.IA.LOR;INF_Numerazione struttura campata
CV.IA.LOR;INF_Impalcato di appartenenza
CV.IA.LOR;INF_Codice BMS
CV.IA.LOR;LOC_Carreggiata
CV.IA.LOR;LOC_Direzione
CV.IA.LOR;TEC_Documentazione tecnica
CV.IA.LOR;TEC_Materiale
CV.IA.LOR;TEC_Tipologia acciaio
CV.IA.LOR;TEC_Tipologia profilo
CV.IC.MUS;ANA_Esecutore
CV.IC.MUS;ANA_Progettista
CV.IC.MUS;GEO_Spessore strato pavimentazione
CV.IC.MUS;IDE_Codice opera
CV.IC.MUS;IDE_Codice WBS
CV.IC.MUS;IDE_Gruppo anagrafica
CV.IC.MUS;IDE_ID Elemento
CV.IC.MUS;IDE_LOR
CV.IC.MUS;IDE_Uniclass
CV.IC.MUS;INF_Campata di appartenenza
